,Цена квартиры,Тип квартиры,Станция метро,Минут до метро,Регион,Кол-во комнат,Площадь,Жилая площадь,Площадь кухни,Этаж,Ремонт
19982,7011546.0,Новостройка,Красногвардейская,12.0,Московская область,3.0,53.91,34.8,5.0,15.0,Косметический
19981,6319709.0,Новостройка,Красногвардейская,11.0,Московская область,3.0,53.87,35.1,4.7,6.0,Косметический
19980,6502103.0,Новостройка,Красногвардейская,11.0,Московская область,3.0,52.76,35.0,5.7,2.0,Косметический
19978,6883248.0,Новостройка,Красногвардейская,12.0,Московская область,3.0,52.88,35.0,5.7,15.0,Косметический
9332,14590000.0,Вторичноё жильё,Калужская,18.0,Москва,3.0,63.0,43.9,6.9,7.0,Без ремонта
9331,42500000.0,Вторичноё жильё,Минская,58.0,Москва,3.0,70.0,44.0,10.0,5.0,Без ремонта
9330,31999999.0,Вторичноё жильё,Новаторская,7.0,Москва,3.0,75.7,42.4,10.0,5.0,Европейский стиль
9329,13650000.0,Вторичноё жильё,Выхино,11.0,Москва,3.0,60.0,42.0,6.5,10.0,Косметический
9360,85000000.0,Вторичноё жильё,Минская,34.0,Москва,3.0,117.4,61.5,16.4,11.0,Дизайнерский
9359,18000000.0,Вторичноё жильё,Борисово,11.0,Москва,3.0,84.0,44.0,10.3,17.0,Без ремонта
9358,72000000.0,Вторичноё жильё,Университет,5.0,Москва,3.0,95.3,63.0,11.3,8.0,Дизайнерский
9357,11200000.0,Вторичноё жильё,Щелковская,13.0,Москва,3.0,53.8,37.7,5.8,4.0,Косметический
9356,17300000.0,Вторичноё жильё,Ростокино,9.0,Москва,3.0,64.9,44.7,9.2,8.0,Без ремонта
19967,6938866.0,Новостройка,Красногвардейская,11.0,Московская область,3.0,58.34,38.1,4.7,9.0,Косметический
19964,6998547.0,Новостройка,Красногвардейская,11.0,Московская область,3.0,58.34,38.1,4.7,13.0,Косметический
19963,7444148.0,Новостройка,Красногвардейская,11.0,Московская область,3.0,58.34,38.1,4.7,15.0,Косметический
19959,6884579.0,Новостройка,Красногвардейская,11.0,Московская область,3.0,58.3,38.1,4.7,6.0,Косметический
19958,7227409.0,Новостройка,Красногвардейская,11.0,Московская область,3.0,62.14,35.2,5.7,9.0,Косметический
18434,17737498.0,Новостройка,Варшавская,6.0,Москва,3.0,74.71,39.9,12.8,4.0,Европейский стиль
9353,22500000.0,Вторичноё жильё,Прокшино,23.0,Москва,3.0,91.2,48.2,15.0,2.0,Европейский стиль
9352,11000000.0,Вторичноё жильё,Щербинка,5.0,Москва,3.0,66.8,42.0,8.2,4.0,Косметический
9351,26500000.0,Вторичноё жильё,Свиблово,6.0,Москва,3.0,73.8,45.0,10.5,8.0,Европейский стиль
9350,85000000.0,Вторичноё жильё,Новослободская,4.0,Москва,3.0,122.1,63.9,16.7,4.0,Дизайнерский
9349,13900000.0,Вторичноё жильё,Коммунарка,33.0,Москва,3.0,67.0,33.0,20.0,4.0,Без ремонта
9348,16600000.0,Вторичноё жильё,Свиблово,11.0,Москва,3.0,63.9,45.8,7.8,13.0,Косметический
9347,22000000.0,Вторичноё жильё,Речной вокзал,10.0,Москва,3.0,64.2,34.6,12.0,10.0,Европейский стиль
9346,18700000.0,Вторичноё жильё,Бунинская Аллея,12.0,Москва,3.0,87.2,51.8,10.4,2.0,Европейский стиль
9345,11500000.0,Вторичноё жильё,Депо,9.0,Москва,3.0,49.0,37.0,6.0,3.0,Косметический
9376,68000000.0,Вторичноё жильё,Сухаревская,4.0,Москва,3.0,116.8,61.2,17.5,4.0,Без ремонта
9375,42000000.0,Вторичноё жильё,Багратионовская,12.0,Москва,3.0,72.0,38.5,12.0,20.0,Без ремонта
9374,120000000.0,Вторичноё жильё,Смоленская,6.0,Москва,3.0,100.0,40.0,35.0,6.0,Дизайнерский
9373,12000000.0,Вторичноё жильё,Кантемировская,20.0,Москва,3.0,55.4,42.8,5.0,1.0,Косметический
18438,17168383.0,Новостройка,Варшавская,6.0,Москва,3.0,69.74,37.4,12.4,9.0,Косметический
9333,19000000.0,Вторичноё жильё,Домодедовская,19.0,Москва,3.0,79.0,56.0,23.0,22.0,Дизайнерский
9368,20500000.0,Вторичноё жильё,Бабушкинская,23.0,Москва,3.0,75.0,45.6,12.1,2.0,Европейский стиль
9367,24000000.0,Вторичноё жильё,Давыдково,13.0,Москва,3.0,70.0,40.8,10.4,4.0,Дизайнерский
9366,72200000.0,Вторичноё жильё,Краснопресненская,6.0,Москва,3.0,121.7,63.7,16.7,7.0,Европейский стиль
9365,24990000.0,Вторичноё жильё,Локомотив,15.0,Москва,3.0,81.0,44.0,18.0,16.0,Без ремонта
9364,18500000.0,Вторичноё жильё,Алексеевская,14.0,Москва,3.0,72.7,50.6,7.9,4.0,Косметический
9363,21000000.0,Вторичноё жильё,Трикотажная,21.0,Москва,3.0,96.6,51.0,12.0,11.0,Без ремонта
9362,41000000.0,Вторичноё жильё,Славянский бульвар,24.0,Москва,3.0,71.0,48.0,19.0,11.0,Без ремонта
9361,125000000.0,Вторичноё жильё,Красные ворота,10.0,Москва,3.0,150.0,93.0,19.0,7.0,Европейский стиль
9392,13100000.0,Вторичноё жильё,Выхино,16.0,Москва,3.0,58.8,31.9,11.5,8.0,Косметический
18495,8536053.0,Новостройка,Красногвардейская,12.0,Московская область,3.0,62.91,36.4,10.2,10.0,Косметический
18479,6311690.0,Новостройка,Красногвардейская,11.0,Московская область,3.0,51.5,31.6,7.1,14.0,Косметический
18475,6530666.0,Новостройка,Жулебино,14.0,Московская область,3.0,51.13,32.1,6.5,4.0,Косметический
18474,6340788.0,Новостройка,Красногвардейская,11.0,Московская область,3.0,51.5,31.6,7.1,16.0,Косметический
19957,7785560.0,Новостройка,Красногвардейская,16.0,Московская область,3.0,51.1,33.1,6.4,16.0,Косметический
9355,18990000.0,Вторичноё жильё,Преображенская площадь,23.0,Москва,3.0,77.0,52.0,9.0,3.0,Косметический
9354,41000000.0,Вторичноё жильё,Зорге,14.0,Москва,3.0,103.7,67.5,10.1,4.0,Дизайнерский
9382,14000000.0,Вторичноё жильё,Медведково,3.0,Москва,3.0,49.0,34.4,10.7,6.0,Европейский стиль
9381,82000000.0,Вторичноё жильё,Серпуховская,10.0,Москва,3.0,101.2,53.3,15.0,10.0,Дизайнерский
9380,24000000.0,Вторичноё жильё,Покровское,25.0,Москва,3.0,85.0,50.0,10.0,15.0,Косметический
18519,21089821.0,Новостройка,Каширская,4.0,Москва,3.0,84.66,44.9,13.6,4.0,Европейский стиль
18488,6507504.0,Новостройка,Красногвардейская,16.0,Московская область,3.0,58.17,39.4,5.5,4.0,Косметический
18486,10375597.0,Новостройка,Жулебино,14.0,Московская область,3.0,78.81,42.7,16.4,11.0,Косметический
18511,10306796.0,Новостройка,Жулебино,14.0,Московская область,3.0,78.81,42.7,16.4,14.0,Косметический
18503,12144800.0,Новостройка,Котельники,8.0,Московская область,3.0,79.9,41.6,17.0,8.0,Косметический
18502,6595122.0,Новостройка,Красногвардейская,16.0,Московская область,3.0,59.14,38.2,6.4,11.0,Косметический
9372,19000000.0,Вторичноё жильё,Волжская,11.0,Москва,3.0,76.8,44.7,9.9,2.0,Европейский стиль
9371,35000000.0,Вторичноё жильё,Лианозово,13.0,Москва,3.0,99.0,57.0,20.0,10.0,Европейский стиль
9370,22800000.0,Вторичноё жильё,Ростокино,28.0,Москва,3.0,76.0,56.4,12.0,13.0,Дизайнерский
9369,18200000.0,Вторичноё жильё,Бунинская Аллея,22.0,Москва,3.0,89.0,48.0,11.0,17.0,Косметический
18524,16209113.0,Новостройка,Каширская,4.0,Москва,3.0,65.42,35.2,12.1,5.0,Косметический
18523,16399577.0,Новостройка,Каширская,4.0,Москва,3.0,63.73,34.4,11.9,3.0,Косметический
18521,16163606.0,Новостройка,Каширская,4.0,Москва,3.0,65.85,35.4,12.1,2.0,Косметический
9391,15000000.0,Вторичноё жильё,Алтуфьево,27.0,Москва,3.0,58.7,45.0,6.0,5.0,Косметический
9390,25000000.0,Вторичноё жильё,Тропарево,15.0,Москва,3.0,79.4,48.0,11.0,7.0,Косметический
9389,65000000.0,Вторичноё жильё,Панфиловская,15.0,Москва,3.0,130.0,72.0,18.0,16.0,Дизайнерский
9388,35500000.0,Вторичноё жильё,Аминьевская,10.0,Москва,3.0,95.8,54.0,13.5,3.0,Без ремонта
9387,100000000.0,Вторичноё жильё,Минская,12.0,Москва,3.0,120.0,65.0,13.0,2.0,Дизайнерский
9386,32200000.0,Вторичноё жильё,Сходненская,19.0,Москва,3.0,130.0,70.0,14.0,3.0,Косметический
9385,215000000.0,Вторичноё жильё,Фрунзенская,15.0,Москва,3.0,154.1,21.2,31.1,7.0,Дизайнерский
9384,23500000.0,Вторичноё жильё,Речной вокзал,10.0,Москва,3.0,63.0,39.7,7.8,8.0,Без ремонта
9383,18990000.0,Вторичноё жильё,Тульская,25.0,Москва,3.0,82.0,51.6,9.0,1.0,Европейский стиль
9399,11850000.0,Вторичноё жильё,Выхино,12.0,Москва,3.0,52.0,37.0,6.0,7.0,Косметический
9398,29500000.0,Вторичноё жильё,Крылатское,9.0,Москва,3.0,83.0,44.1,36.0,3.0,Европейский стиль
9397,21000000.0,Вторичноё жильё,Водный стадион,20.0,Москва,3.0,80.8,52.2,10.6,3.0,Косметический
9396,188000000.0,Вторичноё жильё,Минская,29.0,Москва,3.0,160.0,83.0,19.9,47.0,Европейский стиль
18517,9800000.0,Новостройка,Котельники,15.0,Московская область,3.0,64.8,34.8,12.6,24.0,Косметический
18544,16284817.0,Новостройка,Варшавская,6.0,Москва,3.0,70.13,37.6,12.4,3.0,Косметический
18539,16463777.0,Новостройка,Каширская,4.0,Москва,3.0,63.39,34.2,11.9,5.0,Косметический
18538,16381362.0,Новостройка,Каширская,4.0,Москва,3.0,63.27,34.1,11.9,4.0,Косметический
18537,16469488.0,Новостройка,Каширская,4.0,Москва,3.0,63.81,34.4,11.9,3.0,Косметический
18535,16304795.0,Новостройка,Каширская,4.0,Москва,3.0,63.81,34.4,11.9,2.0,Косметический
18500,17800000.0,Новостройка,Каширская,4.0,Москва,3.0,79.53,44.0,20.0,6.0,Европейский стиль
18498,7997352.0,Новостройка,Жулебино,14.0,Московская область,3.0,56.19,37.5,5.4,14.0,Косметический
18528,16783481.0,Новостройка,Каширская,4.0,Москва,3.0,67.32,36.2,12.2,7.0,Косметический
18526,16576203.0,Новостройка,Каширская,4.0,Москва,3.0,67.32,36.2,12.2,3.0,Косметический
18525,23449200.0,Новостройка,Каширская,4.0,Москва,3.0,98.24,51.8,14.8,10.0,Европейский стиль
18556,15313521.0,Новостройка,Варшавская,6.0,Москва,3.0,65.67,35.3,12.1,7.0,Косметический
18554,15025164.0,Новостройка,Варшавская,6.0,Москва,3.0,66.09,35.5,12.1,3.0,Косметический
18553,15013797.0,Новостройка,Варшавская,6.0,Москва,3.0,66.04,35.5,12.1,3.0,Косметический
